duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,prediction
37.00582003593445,1,0,37.00582003593445,0,37.00582003593445,0,37.00582003593445,0,0.0540455527821813,2.7022776391090684,37.00582003593445,37.00582003593445,37.00582003593445,0.0,0
28.0019690990448,3,0,4.000499963760376,0,16.00097417831421,0,9.3339896996816,0,0.1428470971399096,9.713602605513854,4.000499963760376,16.00097417831421,9.3339896996816,4.98908819426102,0
34.0062038898468,39,0,1.5974044799804688e-05,0,26.33495092391968,0,0.8719539458935077,0,1.1762559599292046,786.7093923996503,1.5974044799804688e-05,26.33495092391968,0.8719539458935077,4.157097668184697,0
0.4274389743804931,3,0,0.079442024230957,0,0.1741759777069091,0,0.142479658126831,0,9.35806100928766,467.903050464383,0.079442024230957,0.1741759777069091,0.142479658126831,0.0445745740123754,0
0.1738979816436767,1,0,0.1738979816436767,0,0.1738979816436767,0,0.1738979816436767,0,11.500996050075338,862.5747037556504,0.1738979816436767,0.1738979816436767,0.1738979816436767,0.0,0
7.102553844451904,1022,0,9.059906005859377e-06,0,2.416020154953003,0,0.0069496612959411,0,144.0326989986999,204620.20166665156,9.059906005859377e-06,2.416020154953003,0.0069496612959411,0.0788316171910388,0
0.1738810539245605,1,0,0.1738810539245605,0,0.1738810539245605,0,0.1738810539245605,0,11.502115698399855,2219.9083297911725,0.1738810539245605,0.1738810539245605,0.1738810539245605,0.0,0
0.1739320755004882,1,0,0.1739320755004882,0,0.1739320755004882,0,0.1739320755004882,0,11.498741645237168,1057.8842313618195,0.1739320755004882,0.1739320755004882,0.1739320755004882,0.0,0
0.1742339134216308,1,0,0.1742339134216308,0,0.1742339134216308,0,0.1742339134216308,0,11.478821549282284,1337.282710491386,0.1742339134216308,0.1742339134216308,0.1742339134216308,0.0,0
6.827342987060547,540,0,1.2874603271484377e-05,0,2.4159748554229736,0,0.0126432277538158,0,79.24019651939632,5159.254495747165,1.2874603271484377e-05,2.4159748554229736,0.0126432277538158,0.107506831984401,0
0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
57.94177007675171,29,0,2.193450927734375e-05,0,29.597639083862305,0,1.997992071612128,0,0.5177611930091356,359.3090092419065,2.193450927734375e-05,29.597639083862305,1.997992071612128,7.185462944893745,0
33.58765006065369,67,0,5.9604644775390625e-06,0,26.51972389221191,0,0.5013082098605027,0,2.024553664135578,632.9707485223881,5.9604644775390625e-06,26.51972389221191,0.5013082098605027,3.224582362881873,0
3.600120544433594e-05,1,0,3.600120544433594e-05,0,3.600120544433594e-05,0,3.600120544433594e-05,0,55553.69536423841,4222080.847682119,3.600120544433594e-05,3.600120544433594e-05,3.600120544433594e-05,0.0,0
0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.694129943847656e-05,1,0,2.694129943847656e-05,0,2.694129943847656e-05,0,2.694129943847656e-05,0,74235.46902654867,10764143.008849556,2.694129943847656e-05,2.694129943847656e-05,2.694129943847656e-05,0.0,0
1.2874603271484377e-05,1,0,1.2874603271484377e-05,0,1.2874603271484377e-05,0,1.2874603271484377e-05,0,155344.59259259258,15068425.48148148,1.2874603271484377e-05,1.2874603271484377e-05,1.2874603271484377e-05,0.0,0
1.9073486328125e-05,1,0,1.9073486328125e-05,0,1.9073486328125e-05,0,1.9073486328125e-05,0,104857.6,16043212.8,1.9073486328125e-05,1.9073486328125e-05,1.9073486328125e-05,0.0,0
