duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
14955035.0,14955035.0,14825521.0,9.0,5.0,1363383.0,1362102.0,47627.5,35984.2742718447,48.679257521,43407.7887480705,3.0,1231324.0,20570.8872077029,81039.2472866205,5418009.0,5418009.0,5418009.0,0.0,1231324.0,1231324.0,1231324.0,0.0,BROWSING
14926990.0,14926954.0,14887194.0,3.0,5.0,1467823.0,1467804.0,43646.0643274854,35615.2966507177,51.0484699193,47884.268697172,2.0,1467754.0,19614.9671484888,79873.3383485607,1608046.0,2255806.5,2903567.0,916071.684269032,1084545.0,1276149.5,1467754.0,270969.68250987,BROWSING
14932852.0,14845821.0,14932852.0,2.0,1.0,3705356.0,3834360.0,67789.1369863014,45526.9878048781,36.7645778583,36824.7806915919,1.0,3577222.0,27249.7299270073,204706.000886191,1366163.0,3504165.5,7192166.0,2619368.82930551,1299990.0,2176990.0,3577222.0,1089115.04935077,BROWSING
14931935.0,14931935.0,14802394.0,50.0,13.0,790234.0,780948.0,51489.4310344828,42535.6149425287,42.8611563069,40443.9880028945,2.0,652039.0,23367.6604068858,50609.0412009193,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
12987104.0,12987104.0,12858261.0,13.0,3.0,2638446.0,2765733.0,59032.2909090909,45275.5669014084,38.9617269562,33458.8065206839,3.0,2630914.0,25717.0376237624,125258.103770911,5921753.0,5921753.0,5921753.0,0.0,2630914.0,2630914.0,2630914.0,0.0,BROWSING
14749527.0,14579699.0,14749527.0,10.0,3.0,6894663.0,7024435.0,77551.5904255319,58998.108,29.8314651039,27972.6936328195,1.0,6894663.0,33598.0113895216,356404.725783155,4831660.0,5863197.0,6894734.0,1458813.61548931,2858494.0,4876578.5,6894663.0,2854002.46991475,BROWSING
13102658.0,12967231.0,12972558.0,21.0,10.0,5193990.0,5025184.0,88816.6506849315,62368.0673076923,27.1700596932,27187.0028203438,3.0,5025184.0,36908.8957746479,313915.522449461,2161725.0,3595403.66666667,5286364.0,1578127.8820431,1530934.0,3093082.0,5025184.0,1776258.77540732,BROWSING
14941037.0,14941037.0,14912178.0,4.0,1.0,6261878.0,6221842.0,76620.7025641026,49215.1089108911,33.4648793119,21501.9211852564,1.0,6196295.0,29941.9579158317,322095.763775369,2640050.0,4307546.33333333,6721466.0,2140642.42358966,1338730.0,3597281.0,6196295.0,2446614.13448923,BROWSING
13200168.0,12883820.0,13200168.0,6.0,2.0,3302224.0,3472399.0,66411.4432989691,59729.2669683258,31.5905070299,25640.8857826658,2.0,3302224.0,31731.1730769231,195700.697004112,2373902.0,4361131.0,6348360.0,2810366.20334094,2087015.0,2694619.5,3302224.0,859282.524458341,BROWSING
5222960.0,5220981.0,5199269.0,28.0,0.0,4685877.0,4711546.0,81577.828125,27079.5260416667,49.3972766401,50588.5551488045,0.0,4685877.0,20322.8015564202,292644.951049101,4997301.0,4997301.0,4997301.0,0.0,4685877.0,4685877.0,4685877.0,0.0,BROWSING
5300462.0,5239532.0,5277780.0,27.0,9.0,1679851.0,1657569.0,45168.3793103448,25013.1753554502,62.0700610626,50857.0762322228,6.0,1633237.0,16159.9451219512,141229.609793947,1223096.0,1738464.33333333,2109959.0,460604.189257798,1096552.0,1449934.66666667,1633237.0,306109.763231808,BROWSING
14857689.0,14857660.0,14820339.0,18.0,30.0,5685886.0,5821440.0,125912.372881356,84206.4715909091,19.9223445854,19143.2866847597,2.0,5685886.0,50365.0474576271,411849.917672921,6642943.0,7073085.5,7503228.0,608313.357252247,4124598.0,4905242.0,5685886.0,1103997.33218473,BROWSING
5825031.0,5783001.0,5825031.0,6.0,3.0,2933305.0,3066734.0,45179.6953125,31830.7704918033,53.7336196151,50637.1554074133,2.0,2933305.0,18669.9711538462,167782.213935637,2933373.0,2933373.0,2933373.0,0.0,2933305.0,2933305.0,2933305.0,0.0,BROWSING
10069546.0,10044060.0,10044036.0,7.0,2.0,9891208.0,9851234.0,122488.536585366,96577.2692307692,18.6701565294,21164.5093035972,2.0,9825740.0,53847.8395721925,718447.733992171,9976558.0,9976558.0,9976558.0,0.0,9825740.0,9825740.0,9825740.0,0.0,BROWSING
5621215.0,5487995.0,5621215.0,13.0,31.0,742880.0,710099.0,46117.6050420168,34067.9696969697,50.878680143,43538.0963012445,3.0,576001.0,19723.5614035088,59450.092800576,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
5937422.0,5937422.0,5827246.0,61.0,21.0,3411510.0,3477438.0,68246.2298850575,40466.9861111111,39.2426207873,33087.592561216,13.0,3411510.0,25592.3362068965,229622.699635114,3678673.0,3678673.0,3678673.0,0.0,3411510.0,3411510.0,3411510.0,0.0,BROWSING
