duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
118033511.0,118033511.0,118007383.0,23.0,10.0,58938340.0,59002394.0,379528.974276527,172022.424198251,8.4636980764,7954.8510592047,0.0,58938340.0,118270.051102204,2629948.2468839,59002735.0,59000000.0,59004834.0,1484.2167968326,58618250.0,58800000.0,58938340.0,226337.809587793,VPN-BROWSING
98166217.0,98166184.0,98166106.0,3.0,9.0,23243452.0,23306900.0,229360.242990654,137873.744382022,11.6333300284,7374.3597555562,3.0,23243452.0,86035.2471516214,1115079.871941,1645401.0,7539145.38461539,23281585.0,8143650.47760298,1453279.0,6965511.07692308,23243452.0,8132933.86628283,VPN-BROWSING
119960661.0,119483773.0,119908114.0,3.0,0.0,7010702.0,6909339.0,330979.980609418,201188.110738255,7.9942873939,4309.6794873446,0.0,6778155.0,125219.896659708,456610.416589569,1305781.0,7520705.33333333,22209933.0,6123488.13956753,1010431.0,2913416.8,6778155.0,1948350.50916379,VPN-BROWSING
116066649.0,116001269.0,116041089.0,2.0,12.0,17885264.0,17796079.0,290729.997493734,231618.94011976,7.7713969325,3720.9310660808,2.0,17796079.0,128819.810210877,1215073.49771334,3730975.0,10500000.0,18658885.0,5374334.52839877,3692911.0,9756498.90909091,17796079.0,5429313.54312219,VPN-BROWSING
91725424.0,91524990.0,91524139.0,2.0,17.0,45199951.0,45262593.0,933928.469387755,520023.517045455,3.0089803673,2643.7272178758,1.0,45024030.0,333546.996363636,3831261.33587359,45199951.0,45800000.0,46325039.0,795557.354230982,45000444.0,45000000.0,45024030.0,16677.820511086,VPN-BROWSING
119941617.0,119864941.0,119941617.0,26.0,0.0,9773573.0,9592825.0,183560.399693721,125461.942468619,13.4315347775,2668.7817623803,0.0,9592825.0,74497.898757764,414900.631246741,1173271.0,5088964.17391304,26700392.0,5223663.20274239,1018642.0,2864147.95652174,9592825.0,1933842.04171667,VPN-BROWSING
119845953.0,119845953.0,119765192.0,3.0,0.0,12866575.0,12918003.0,479383.812,315171.557894737,5.2734363087,2682.5519923898,0.0,12866455.0,189930.194928685,842127.810926837,1664945.0,5447444.45454545,28980118.0,6127969.54733064,1064627.0,3188806.40909091,12866455.0,3277219.09787749,VPN-BROWSING
119860656.0,119814722.0,119860656.0,3.0,0.0,20044543.0,20291316.0,493064.699588477,337635.650704225,5.0058127498,2694.0199626473,0.0,20044543.0,200101.262103506,1009877.1437117,1164611.0,5342039.40909091,23765863.0,5925554.25884671,1000432.0,3265340.36363636,20044543.0,4240735.05268503,VPN-BROWSING
117866537.0,117866537.0,117737657.0,3.0,0.0,14087217.0,13798733.0,473359.586345382,367930.178125,4.844462343,2237.9210140025,0.0,13798733.0,206783.398245614,748763.243197234,1647861.0,7363645.0,19639116.0,5592050.42615134,1004519.0,3153554.6875,13798733.0,3201126.17746791,VPN-BROWSING
119689477.0,119386337.0,119689477.0,3.0,0.0,16101518.0,16206301.0,464538.276264591,395014.775577558,4.6954837976,2487.5202688036,0.0,16101518.0,213350.226381462,853316.008589165,1418149.0,5062452.45454545,16398171.0,3467271.88625449,1004445.0,2762667.27272727,16101518.0,3351200.91022289,VPN-BROWSING
