duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
25693300.0,25627850.0,25667740.0,2.0,12.0,5379801.0,5339900.0,108592.584745763,75271.9648093842,22.5350577777,12759.7856250462,2.0,5314406.0,44452.0761245675,414235.350150095,4988682.0,6020316.75,8101529.0,1408583.91856996,4547093.0,4953402.5,5314406.0,339312.802165396,VPN-BROWSING
11918514.0,11788396.0,11787325.0,4.0,19.0,2514227.0,2517300.0,84202.8285714286,61713.7434554974,27.9397247006,13419.2064547644,4.0,2384854.0,35899.1385542169,170425.832093061,3836965.0,5797173.0,7757381.0,2772152.73867206,1618850.0,2001852.0,2384854.0,541646.622815097,VPN-BROWSING
29753838.0,29520631.0,29082681.0,3.0,0.0,1589335.0,1477305.0,228842.100775194,126998.6069869,12.0992794274,6123.4789273236,0.0,1348247.0,82879.7715877437,174101.694279732,16141752.0,16100000.0,16141752.0,0.0,1348247.0,1348247.0,1348247.0,0.0,VPN-BROWSING
29946487.0,29703912.0,29946487.0,3.0,0.0,2010729.0,1765560.0,243474.68852459,156787.890052356,10.5187630188,5832.8377548926,0.0,1765560.0,95370.9777070064,232003.723571018,9029820.0,10300000.0,11643870.0,1848412.48136042,1474888.0,1620224.0,1765560.0,205536.142298623,VPN-BROWSING
29895951.0,29895864.0,29895340.0,3.0,0.0,1764893.0,1762741.0,221450.844444444,166085.222222222,10.6034425866,6142.0357559457,0.0,1529357.0,94607.4398734177,200542.517576198,2295342.0,3933957.5,5572573.0,2317352.26361455,1297278.0,1413317.5,1529357.0,164104.634667946,VPN-BROWSING
11869689.0,11844521.0,11844095.0,1.0,6.0,4974101.0,4974127.0,66542.2528089888,51273.1385281385,34.6260125265,12553.825125494,1.0,4948747.0,28950.4609756098,289145.398678478,5132931.0,5841543.5,6550156.0,1002129.40796661,3112635.0,4030691.0,4948747.0,1298327.24621761,VPN-BROWSING
21347599.0,21218611.0,21215821.0,29.0,22.0,10140295.0,10138837.0,400351.150943396,275530.142857143,6.1833651644,4538.074750233,5.0,10009849.0,162958.770992366,1230014.34133233,10140295.0,10600000.0,11078316.0,663281.009994633,9989940.0,9999894.5,10009849.0,14077.788871126,VPN-BROWSING
28999267.0,28999065.0,28999076.0,35.0,18.0,1861009.0,1863232.0,114620.81027668,74933.0129198966,22.1384906039,4245.3486841581,8.0,1860731.0,45240.6661466459,160665.382797999,2252996.0,4758831.83333333,9620033.0,3264879.57510484,1046547.0,1404772.5,1860731.0,292879.211742486,VPN-BROWSING
29566035.0,29436489.0,29430350.0,27.0,18.0,5307687.0,5266027.0,198895.195945946,154896.578947368,11.4996819831,3235.1649451812,8.0,5134800.0,87215.4424778761,459366.273275337,3798465.0,4733424.33333333,7425983.0,1379460.8926947,1180806.0,3119694.5,5134800.0,1570169.88997322,VPN-BROWSING
29720209.0,28853635.0,29720128.0,3.0,0.0,3516152.0,3306491.0,317072.912087912,237761.024,7.3350762776,3761.4473034157,0.0,3270104.0,136959.488479263,349680.145653199,1875768.0,3543161.0,6603150.0,1808686.83490394,1074748.0,1654365.0,3270104.0,734900.283424561,VPN-BROWSING
15956562.0,15786950.0,15826087.0,32.0,32.0,15020902.0,15070831.0,297866.981132075,304347.826923077,6.7057051513,3884.4833868348,8.0,14941349.0,150533.603773585,1450621.93162134,15516755.0,15500000.0,15516755.0,0.0,14941349.0,14900000.0,14941349.0,0.0,VPN-BROWSING
28939872.0,28939872.0,28903355.0,90.0,0.0,6217756.0,5999269.0,615741.957446808,321148.388888889,4.8030620177,2293.0992922153,0.0,5949986.0,209709.217391304,735572.478833757,1164611.0,4815064.66666667,7140971.0,2174469.96265703,1000432.0,2882144.66666667,5949986.0,2185094.14359722,VPN-BROWSING
29704830.0,29377544.0,29704830.0,3.0,0.0,2565673.0,2325654.0,333835.727272727,282903.142857143,6.5645889911,3485.1907922045,0.0,2325654.0,153117.680412371,339953.156105467,1418149.0,2754082.5,4827383.0,983096.723453641,1004445.0,1444838.75,2325654.0,479545.955210983,VPN-BROWSING
29345143.0,29048045.0,29345143.0,3.0,0.0,5376010.0,5744105.0,509614.824561404,318968.945652174,5.1456556201,3071.9904823773,0.0,5376010.0,195634.286666667,663507.2930837,1305781.0,3657659.57142857,5961465.0,1461163.33902583,1010431.0,2692862.14285714,5376010.0,1683764.77739488,VPN-BROWSING
29957335.0,29720963.0,29957335.0,3.0,0.0,1997102.0,1901307.0,333943.404494382,299573.35,6.3757340231,3268.2146125482,0.0,1844484.0,157670.184210526,311256.16538271,1997540.0,4137828.5,6699443.0,2237390.88664483,1016432.0,1480916.5,1844484.0,388881.703541493,VPN-BROWSING
29355005.0,29355005.0,29216974.0,4.0,18.0,8310999.0,8309661.0,170668.63372093,122246.753138075,14.0691510698,2726.6900482558,4.0,8308762.0,71250.0121359223,438146.520711715,2699339.0,5803650.6,13490414.0,4633469.11545902,1239610.0,2778583.4,8308762.0,3094431.76700433,VPN-BROWSING
13140199.0,13140199.0,12920434.0,0.0,8.0,8415250.0,8676660.0,152793.011627907,161505.425,12.7851945012,9312.3399424925,0.0,8415250.0,78683.8263473054,657225.060605743,12358266.0,12400000.0,12358266.0,0.0,8415250.0,8415250.0,8415250.0,0.0,VPN-BROWSING
