duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
51780015.0,51650410.0,51648237.0,29.0,22.0,10144121.0,10144952.0,922328.75,645602.9625,2.6651208965,1876.9596725687,5.0,10014997.0,377956.313868613,1881589.39928154,10140295.0,10300000.0,11078316.0,418278.516772915,9989940.0,10000000.0,10014997.0,10543.6902671695,VPN-BROWSING
51394114.0,51264541.0,51263914.0,33.0,34.0,10144188.0,10145739.0,1281613.525,1114432.91304348,1.7122583337,1034.9239603586,9.0,10014895.0,590736.942528736,2339836.52604972,10139996.0,10300000.0,10692681.0,245846.515086039,10000368.0,10000000.0,10014895.0,5860.8603506653,VPN-BROWSING
13070882.0,13005220.0,13045034.0,5.0,12.0,12209862.0,12209800.0,295573.181818182,178699.095890411,9.1042058218,4581.4046825608,4.0,12184222.0,110770.186440678,1121242.42395787,12736463.0,12700000.0,12736463.0,0.0,12184222.0,12200000.0,12184222.0,0.0,VPN-BROWSING
3035850.0,1029560.0,2873397.0,29.0,26.0,245240.0,2006304.0,36770.0,92690.2258064516,20.093219362,11700.1828153565,12.0,2006290.0,50597.5,262303.459647635,3035850.0,3035850.0,3035850.0,0.0,2006290.0,2006290.0,2006290.0,0.0,VPN-BROWSING
13271540.0,13271540.0,257322.0,22.0,29.0,13053105.0,74718.0,428114.193548387,8577.4,4.7469999714,2391.3577474807,4.0,12987786.0,214057.096774194,1648907.97747438,13271518.0,13300000.0,13271518.0,0.0,12987786.0,13000000.0,12987786.0,0.0,VPN-BROWSING
9697862.0,9697862.0,9473706.0,71.0,40.0,8532276.0,8790834.0,510413.789473684,430623.0,4.4339669919,3015.0975544919,14.0,8532276.0,230901.476190476,1314176.9374724,9477461.0,9477461.0,9477461.0,0.0,8532276.0,8532276.0,8532276.0,0.0,VPN-BROWSING
51241134.0,51110602.0,51112198.0,65.0,26.0,10144847.0,10144404.0,2690031.68421053,1965853.76923077,0.9172318474,516.5576546374,9.0,10012350.0,1113937.69565217,3140602.8662012,10135288.0,10200000.0,10543359.0,179618.405343244,9997966.0,10000000.0,10012350.0,6083.6756611446,VPN-BROWSING
13622335.0,13622335.0,398547.0,16.0,18.0,13224858.0,133652.0,400656.911764706,12454.59375,4.9918020662,2023.0746050512,5.0,13197865.0,203318.432835821,1611687.99955546,13622314.0,13600000.0,13622314.0,0.0,13197865.0,13200000.0,13197865.0,0.0,VPN-BROWSING
12210468.0,12210468.0,11999081.0,47.0,6.0,11332833.0,11538911.0,610523.4,545412.772727273,3.6034654855,2773.5218666475,6.0,11332833.0,283964.372093023,1726041.99531591,11876580.0,11900000.0,11876580.0,0.0,11332833.0,11300000.0,11332833.0,0.0,VPN-BROWSING
50300349.0,50275011.0,50274765.0,29.0,29.0,10056008.0,10055881.0,2513750.55,2646040.26315789,0.8151036884,375.8224421067,10.0,10030571.0,1257508.725,3353724.00763228,10047986.0,10100000.0,10075021.0,11716.5354499527,9996435.0,10000000.0,10030571.0,13059.0629660018,VPN-BROWSING
1837967.0,1812709.0,1812445.0,9.0,17.0,1354956.0,1316047.0,51791.6857142857,32365.0892857143,50.5993850815,12393.0407890893,1.0,1290408.0,19977.902173913,135230.626171425,1640411.0,1640411.0,1640411.0,0.0,1290408.0,1290408.0,1290408.0,0.0,VPN-BROWSING
28042415.0,27795201.0,27836679.0,3.0,9.0,27474871.0,27474873.0,1389760.05,1637451.70588235,1.3907504043,652.22627937,3.0,27269135.0,737958.289473684,4420664.32528333,27474871.0,27500000.0,27474871.0,0.0,27269135.0,27300000.0,27269135.0,0.0,VPN-BROWSING
6732488.0,6706596.0,6706247.0,3.0,16.0,6410082.0,6370089.0,319361.714285714,268249.88,7.1296079547,2360.7914340137,3.0,6344046.0,143244.425531915,924357.654918627,6586077.0,6586077.0,6586077.0,0.0,6344046.0,6344046.0,6344046.0,0.0,VPN-BROWSING
11965105.0,11965105.0,11752217.0,0.0,3.0,10570065.0,10785355.0,362578.939393939,345653.441176471,5.7667692845,3852.536187522,0.0,10570065.0,175957.426470588,1281071.40985776,11333143.0,11300000.0,11333143.0,0.0,10570065.0,10600000.0,10570065.0,0.0,VPN-BROWSING
1706298.0,1706298.0,1564302.0,33.0,34.0,1260025.0,1400466.0,121878.428571429,156430.2,15.2376665741,6828.2328174797,9.0,1260025.0,68251.92,252319.363890193,1542660.0,1542660.0,1542660.0,0.0,1260025.0,1260025.0,1260025.0,0.0,VPN-BROWSING
