duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
119457930.0,119457930.0,119381741.0,11.0,3.0,10004717.0,10004444.0,209208.283712785,120102.355130785,13.1175887612,4068.5955298238,3.0,9979314.0,76282.2030651341,564670.508751623,1190844.0,3980231.93333333,11238219.0,2664737.06772122,1061134.0,3213276.36666667,9979314.0,2580882.29630668,BROWSING
90360852.0,90325286.0,90329357.0,3.0,5.0,45064321.0,45095654.0,1290361.22857143,1220666.98648649,1.6157439507,2350.5090456651,1.0,45064321.0,623178.289655172,5271599.57390412,45055997.0,45200000.0,45269289.0,150820.219569526,45024820.0,45000000.0,45064321.0,27931.4249457488,BROWSING
119154046.0,119154046.0,119078081.0,7.0,3.0,9797518.0,9757259.0,287811.70531401,153253.643500644,10.0122491854,2211.2132054668,3.0,9731115.0,99961.4479865772,711722.875342129,1116779.0,4764133.04,10015814.0,2981166.20737429,1018312.0,4077172.44,9731115.0,2862759.16646432,BROWSING
90745443.0,90705334.0,90697305.0,6.0,11.0,45095950.0,45089584.0,1929900.72340426,1439639.76190476,1.2342217559,1853.8561765575,3.0,45049475.0,817526.513513513,6015182.30148613,45095950.0,45400000.0,45609384.0,363052.663090357,44997426.0,45000000.0,45049475.0,36804.2008403932,BROWSING
116900488.0,116835583.0,116875384.0,27.0,4.0,12015139.0,11974707.0,296537.012690355,170124.285298399,9.264289812,2018.9222820011,4.0,11949521.0,108041.116451017,785981.075087193,1459452.0,5830497.5,15693964.0,3324147.84358377,1309420.0,5019638.95,11949521.0,3017924.54618592,BROWSING
117456608.0,117431545.0,117431589.0,21.0,3.0,13596867.0,13559137.0,326198.736111111,185223.326498423,8.4797272538,1810.1323000916,1.0,13532160.0,118046.842211055,866461.618733389,1363961.0,6496841.38888889,16336295.0,4383572.74865666,1179096.0,5458419.05555556,13532160.0,3587177.77729535,BROWSING
90412371.0,90374854.0,90372776.0,16.0,26.0,45047977.0,45044965.0,2915317.87096774,2378230.94736842,0.7852907651,1615.3320434435,6.0,45007448.0,1291605.3,7550373.17621075,45047977.0,45200000.0,45326877.0,197212.081270393,44996129.0,45000000.0,45007448.0,8003.7415937798,BROWSING
90560424.0,90522845.0,90521981.0,25.0,31.0,45127945.0,45125130.0,2828838.90625,2586342.31428571,0.7619222277,1570.8627865965,4.0,45087551.0,1331770.94117647,7665609.06308491,45127945.0,45300000.0,45394900.0,188765.690769006,44996936.0,45000000.0,45087551.0,64074.4809694156,BROWSING
118910682.0,118845342.0,118885544.0,28.0,3.0,20719182.0,20603886.0,370234.710280374,200820.175675676,7.6948511657,1730.9378479555,3.0,20603886.0,130099.214442013,1049258.10082482,1319267.0,6913932.58823529,22416470.0,5198817.07491944,1123961.0,6142212.41176471,20603886.0,4849435.71762758,BROWSING
119072910.0,119072910.0,118898483.0,1.0,2.0,32100479.0,32100461.0,439383.431734317,508113.175213675,4.2578954357,2919.7237222136,1.0,32100446.0,235321.956521739,2024412.20671427,2033828.0,9907441.0,32321124.0,9634512.70670406,1683793.0,9383341.25,32100446.0,9725327.43572635,BROWSING
110452590.0,110452590.0,110313248.0,1.0,3.0,25768164.0,25907123.0,370646.275167785,414711.458646617,5.1243705557,2996.6341214815,1.0,25768164.0,195491.309734513,1436771.13395114,3720918.0,7352798.53333333,25988433.0,5927187.25469341,2216210.0,6699469.93333333,25768164.0,6037668.36044167,BROWSING
114866583.0,114866583.0,114840885.0,2.0,1.0,18824913.0,18762953.0,321755.134453782,250198.006535948,7.1213052451,1875.4801820822,1.0,18762953.0,140595.572827417,1186359.08056489,1209882.0,6381475.94444444,19981730.0,6027857.11421408,1047425.0,5622483.44444444,18762953.0,5894729.64080772,BROWSING
119251172.0,119230026.0,119227556.0,63.0,13.0,10052006.0,10052458.0,2908049.41463415,1987125.93333333,0.8637231674,1018.8243684515,2.0,10030468.0,1169129.1372549,3209266.68064979,8663660.0,9935835.5,10094019.0,400892.994210538,8642264.0,9907503.16666667,10030468.0,398573.424092916,BROWSING
115099366.0,115099366.0,115035334.0,3.0,3.0,22486639.0,22408607.0,320611.04735376,260260.936651584,6.976580566,1817.0734320118,1.0,22408607.0,143515.418952618,1405562.71279547,1117782.0,10500000.0,24193128.0,8275025.38290807,1080458.0,9204021.72727273,22408607.0,8140299.70697983,BROWSING
118713925.0,118713925.0,118575724.0,2.0,2.0,33122346.0,33296420.0,471087.003968254,570075.596153846,3.8917085759,2531.4806161114,0.0,33122346.0,257513.937093275,2190730.30725686,1503455.0,13200000.0,33312470.0,9870747.20854087,1013137.0,12600000.0,33122346.0,10100000.0,BROWSING
116026716.0,116026716.0,110588042.0,15.0,25.0,10048038.0,10057002.0,2578371.46666667,1843134.03333333,0.9222014006,1010.77582856,9.0,10026874.0,1094591.66037736,3096679.95327207,5437378.0,9668891.75,10121337.0,1332757.93710286,5415012.0,9636896.66666667,10026874.0,1329577.2698606,BROWSING
14947270.0,4941662.0,14873428.0,5.0,9.0,4131206.0,10005627.0,133558.432432432,391406.0,5.1514423704,6884.7354734343,2.0,10005608.0,196674.605263158,1234494.58993305,4865673.0,7473635.0,10081597.0,3688215.23055353,4131206.0,7068407.0,10005608.0,4153829.4896157,BROWSING
90606274.0,90568597.0,90568057.0,8.0,9.0,45035994.0,45038392.0,2744502.93939394,3123036.44827586,0.7063528515,1064.2199015931,3.0,44999971.0,1438194.82539683,7950964.52134386,45035994.0,45300000.0,45532603.0,351155.591496846,44997645.0,45000000.0,44999971.0,1644.7300690387,BROWSING
117704631.0,117704631.0,117570999.0,20.0,5.0,18987252.0,19077932.0,784697.54,539316.509174312,3.1434617046,1092.3699340258,5.0,18987148.0,318982.739837398,1716167.46266222,1978600.0,6915895.29411765,19496310.0,5309673.58919181,1886446.0,6358896.23529412,18987148.0,5197244.87656038,BROWSING
90869334.0,90832363.0,90832733.0,14.0,21.0,45067951.0,45068739.0,3493552.42307692,3784697.20833333,0.5722502599,1020.1791508673,5.0,45031768.0,1781751.64705882,8821543.9771059,45067951.0,45400000.0,45764412.0,492472.295930949,44999761.0,45000000.0,45031768.0,22632.3667233456,BROWSING
